precision,recall,f1-score,kappa,last_precision,last_recall,last_f1-score,last_kappa,precision_pred_0_with_drift,precision_pred_0_without_drift,precision_pred_1_with_drift,precision_pred_1_without_drift,precision_pred_2_with_drift,precision_pred_2_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,recall_pred_1_with_drift,recall_pred_1_without_drift,recall_pred_2_with_drift,recall_pred_2_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,f1-score_pred_1_with_drift,f1-score_pred_1_without_drift,f1-score_pred_2_with_drift,f1-score_pred_2_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift,kappa_pred_1_with_drift,kappa_pred_1_without_drift,kappa_pred_2_with_drift,kappa_pred_2_without_drift
0.73,0.73,0.73,0.0,0.73,0.73,0.73,0.2549668874172186,0.5941449491636043,0.5002631323612485,0.5941449491636043,0.5002631323612485,0.5941449491636043,0.5002631323612485,0.5941449491636043,0.5002631323612485,0.5941449491636043,0.5002631323612485,0.5941449491636043,0.5002631323612485,0.5941449491636043,0.5002631323612485,0.5941449491636043,0.5002631323612485,0.5941449491636043,0.5002631323612485,0.001323291714044815,0.04435592839647162,0.001323291714044815,0.04435592839647162,0.001323291714044815,0.04435592839647162
0.68,0.68,0.68,0.0,0.81,0.81,0.81,0.3214285714285714,0.5941449491636043,0.5260607856770446,0.5941449491636043,0.5260607856770446,0.5941449491636043,0.5260607856770446,0.5941449491636043,0.5260607856770446,0.5941449491636043,0.5260607856770446,0.5941449491636043,0.5260607856770446,0.5941449491636043,0.5260607856770446,0.5941449491636043,0.5260607856770446,0.5941449491636043,0.5260607856770446,0.010986565287336474,0.05944339437174374,0.010986565287336474,0.05944339437174374,0.010986565287336474,0.05944339437174374
0.6,0.6,0.6,0.0,0.8,0.8,0.8,0.3381866313699536,0.5941449491636043,0.5394939364110217,0.5941449491636043,0.5394939364110217,0.5941449491636043,0.5394939364110217,0.5941449491636043,0.5394939364110217,0.5941449491636043,0.5394939364110217,0.5941449491636043,0.5394939364110217,0.5941449491636043,0.5394939364110217,0.5941449491636043,0.5394939364110217,0.5941449491636043,0.5394939364110217,0.010986565287336474,0.05706146237911118,0.010986565287336474,0.05706146237911118,0.010986565287336474,0.05706146237911118
0.58,0.58,0.58,0.0,0.85,0.85,0.85,0.4509516837481698,0.5768144639372714,0.5683087198424291,0.5768144639372714,0.5683087198424291,0.5768144639372714,0.5683087198424291,0.5768144639372714,0.5683087198424291,0.5768144639372714,0.5683087198424291,0.5768144639372714,0.5683087198424291,0.5768144639372714,0.5683087198424291,0.5768144639372714,0.5683087198424291,0.5768144639372714,0.5683087198424291,0.010986565287336474,0.04988671065846072,0.010986565287336474,0.04988671065846072,0.010986565287336474,0.04988671065846072
0.55,0.55,0.55,0.0999999999999999,0.84,0.84,0.84,0.5356935577481138,0.6245604581112425,0.6949720348181563,0.6245604581112425,0.6949720348181563,0.6245604581112425,0.6949720348181563,0.6245604581112425,0.6949720348181563,0.6245604581112425,0.6949720348181563,0.6245604581112425,0.6949720348181563,0.6245604581112425,0.6949720348181563,0.6245604581112425,0.6949720348181563,0.6245604581112425,0.6949720348181563,0.20648813379632652,0.20402503937422944,0.20648813379632652,0.20402503937422944,0.20648813379632652,0.20402503937422944
0.71,0.71,0.71,0.296116504854369,0.86,0.86,0.86,0.5755003032140691,0.5900616407679228,0.7871948892160093,0.5900616407679228,0.7871948892160093,0.5900616407679228,0.7871948892160093,0.5900616407679228,0.7871948892160093,0.5900616407679228,0.7871948892160093,0.5900616407679228,0.7871948892160093,0.5900616407679228,0.7871948892160093,0.5900616407679228,0.7871948892160093,0.5900616407679228,0.7871948892160093,0.23282501282810406,0.3671883127785609,0.23282501282810406,0.3671883127785609,0.23282501282810406,0.3671883127785609
0.78,0.78,0.78,0.4186046511627908,0.89,0.89,0.89,0.6268656716417911,0.6143143760008422,0.8060772370938163,0.6143143760008422,0.8060772370938163,0.6143143760008422,0.8060772370938163,0.6143143760008422,0.8060772370938163,0.6143143760008422,0.8060772370938163,0.6143143760008422,0.8060772370938163,0.6143143760008422,0.8060772370938163,0.6143143760008422,0.8060772370938163,0.6143143760008422,0.8060772370938163,0.3266810668508019,0.39245070190553955,0.3266810668508019,0.39245070190553955,0.3266810668508019,0.39245070190553955
0.86,0.86,0.86,0.4712990936555891,0.84,0.84,0.84,0.5356935577481138,0.5837683673967183,0.7701104689477273,0.5837683673967183,0.7701104689477273,0.5837683673967183,0.7701104689477273,0.5837683673967183,0.7701104689477273,0.5837683673967183,0.7701104689477273,0.5837683673967183,0.7701104689477273,0.5837683673967183,0.7701104689477273,0.5837683673967183,0.7701104689477273,0.5837683673967183,0.7701104689477273,0.37772751525892645,0.2969726693075498,0.37772751525892645,0.2969726693075498,0.37772751525892645,0.2969726693075498
0.84,0.84,0.84,0.2857142857142857,0.87,0.87,0.87,0.5967741935483871,0.5755199848876796,0.6396524565158033,0.5755199848876796,0.6396524565158033,0.5755199848876796,0.6396524565158033,0.5755199848876796,0.6396524565158033,0.5755199848876796,0.6396524565158033,0.5755199848876796,0.6396524565158033,0.5755199848876796,0.6396524565158033,0.5755199848876796,0.6396524565158033,0.5755199848876796,0.6396524565158033,0.16049670479939726,0.19400982182923474,0.16049670479939726,0.19400982182923474,0.16049670479939726,0.19400982182923474
0.86,0.86,0.86,0.262381454162276,0.87,0.87,0.87,0.5192307692307692,0.5421153774094509,0.5926464596130783,0.5421153774094509,0.5926464596130783,0.5421153774094509,0.5926464596130783,0.5421153774094509,0.5926464596130783,0.5421153774094509,0.5926464596130783,0.5421153774094509,0.5926464596130783,0.5421153774094509,0.5926464596130783,0.5421153774094509,0.5926464596130783,0.5421153774094509,0.5926464596130783,0.09676767544114387,0.23454752114652344,0.09676767544114387,0.23454752114652344,0.09676767544114387,0.23454752114652344
0.79,0.79,0.79,0.2605633802816901,0.84,0.84,0.84,0.4318181818181817,0.5712755591984103,0.5372152717966425,0.5712755591984103,0.5372152717966425,0.5712755591984103,0.5372152717966425,0.5712755591984103,0.5372152717966425,0.5712755591984103,0.5372152717966425,0.5712755591984103,0.5372152717966425,0.5712755591984103,0.5372152717966425,0.5712755591984103,0.5372152717966425,0.5712755591984103,0.5372152717966425,0.32353594483909115,0.20310887254806467,0.32353594483909115,0.20310887254806467,0.32353594483909115,0.20310887254806467
0.72,0.72,0.72,0.2677824267782426,0.85,0.85,0.85,0.3478260869565217,0.6540328105628831,0.5666659306343603,0.6540328105628831,0.5666659306343603,0.6540328105628831,0.5666659306343603,0.6540328105628831,0.5666659306343603,0.6540328105628831,0.5666659306343603,0.6540328105628831,0.5666659306343603,0.6540328105628831,0.5666659306343603,0.6540328105628831,0.5666659306343603,0.6540328105628831,0.5666659306343603,0.2909454291620422,0.11851506072434775,0.2909454291620422,0.11851506072434775,0.2909454291620422,0.11851506072434775
0.7,0.7,0.7,0.2679355783308932,0.81,0.81,0.81,0.1425992779783392,0.6952904081168063,0.7005984918791757,0.6952904081168063,0.7005984918791757,0.6952904081168063,0.7005984918791757,0.6952904081168063,0.7005984918791757,0.6952904081168063,0.7005984918791757,0.6952904081168063,0.7005984918791757,0.6952904081168063,0.7005984918791757,0.6952904081168063,0.7005984918791757,0.6952904081168063,0.7005984918791757,0.3327421336784997,0.195886778180777,0.3327421336784997,0.195886778180777,0.3327421336784997,0.195886778180777
0.77,0.77,0.77,0.3473325766174802,0.85,0.85,0.85,0.1812227074235808,0.6606918404857486,0.8067885453505204,0.6606918404857486,0.8067885453505204,0.6606918404857486,0.8067885453505204,0.6606918404857486,0.8067885453505204,0.6606918404857486,0.8067885453505204,0.6606918404857486,0.8067885453505204,0.6606918404857486,0.8067885453505204,0.6606918404857486,0.8067885453505204,0.6606918404857486,0.8067885453505204,0.28950192808643144,0.26857670659090194,0.28950192808643144,0.26857670659090194,0.28950192808643144,0.26857670659090194
0.78,0.78,0.78,0.3112085159674389,0.84,0.84,0.84,0.0939977349943372,0.6241368973857169,0.7425439909455541,0.6241368973857169,0.7425439909455541,0.6241368973857169,0.7425439909455541,0.6241368973857169,0.7425439909455541,0.6241368973857169,0.7425439909455541,0.6241368973857169,0.7425439909455541,0.6241368973857169,0.7425439909455541,0.6241368973857169,0.7425439909455541,0.6241368973857169,0.7425439909455541,0.3325889877236603,0.2698416309539822,0.3325889877236603,0.2698416309539822,0.3325889877236603,0.2698416309539822
0.81,0.81,0.81,0.2448330683624799,0.84,0.84,0.84,0.0939977349943372,0.617908317992246,0.7940137622186225,0.617908317992246,0.7940137622186225,0.617908317992246,0.7940137622186225,0.617908317992246,0.7940137622186225,0.617908317992246,0.7940137622186225,0.617908317992246,0.7940137622186225,0.617908317992246,0.7940137622186225,0.617908317992246,0.7940137622186225,0.617908317992246,0.7940137622186225,0.19381017369446868,0.268516716314506,0.19381017369446868,0.268516716314506,0.19381017369446868,0.268516716314506
0.71,0.71,0.71,0.1233373639661425,0.79,0.79,0.79,0.0,0.620593818023262,0.7105150843595079,0.620593818023262,0.7105150843595079,0.620593818023262,0.7105150843595079,0.620593818023262,0.7105150843595079,0.620593818023262,0.7105150843595079,0.620593818023262,0.7105150843595079,0.620593818023262,0.7105150843595079,0.620593818023262,0.7105150843595079,0.620593818023262,0.7105150843595079,0.12269642122468283,0.17739176880935312,0.12269642122468283,0.17739176880935312,0.12269642122468283,0.17739176880935312
0.67,0.67,0.67,0.2718446601941746,0.73,0.73,0.73,0.0,0.6143051822064934,0.8414249040963971,0.6143051822064934,0.8414249040963971,0.6143051822064934,0.8414249040963971,0.6143051822064934,0.8414249040963971,0.6143051822064934,0.8414249040963971,0.6143051822064934,0.8414249040963971,0.6143051822064934,0.8414249040963971,0.6143051822064934,0.8414249040963971,0.6143051822064934,0.8414249040963971,0.1708788368428952,0.5383089153622505,0.1708788368428952,0.5383089153622505,0.1708788368428952,0.5383089153622505
0.67,0.67,0.67,0.3399999999999999,0.68,0.68,0.68,0.0,0.6760296795772583,0.8433184540547847,0.6760296795772583,0.8433184540547847,0.6760296795772583,0.8433184540547847,0.6760296795772583,0.8433184540547847,0.6760296795772583,0.8433184540547847,0.6760296795772583,0.8433184540547847,0.6760296795772583,0.8433184540547847,0.6760296795772583,0.8433184540547847,0.6760296795772583,0.8433184540547847,0.33855327562680454,0.5881977777017822,0.33855327562680454,0.5881977777017822,0.33855327562680454,0.5881977777017822
0.76,0.76,0.76,0.4552882433045847,0.6,0.6,0.6,0.0,0.7158668816817555,0.8925822055961555,0.7158668816817555,0.8925822055961555,0.7158668816817555,0.8925822055961555,0.7158668816817555,0.8925822055961555,0.7158668816817555,0.8925822055961555,0.7158668816817555,0.8925822055961555,0.7158668816817555,0.8925822055961555,0.7158668816817555,0.8925822055961555,0.7158668816817555,0.8925822055961555,0.4472887670941681,0.6115039602408225,0.4472887670941681,0.6115039602408225,0.4472887670941681,0.6115039602408225
0.88,0.88,0.88,0.6031746031746033,0.58,0.58,0.58,0.0,0.6507200894860145,0.6137515708946336,0.6507200894860145,0.6137515708946336,0.6507200894860145,0.6137515708946336,0.6507200894860145,0.6137515708946336,0.6507200894860145,0.6137515708946336,0.6507200894860145,0.6137515708946336,0.6507200894860145,0.6137515708946336,0.6507200894860145,0.6137515708946336,0.6507200894860145,0.6137515708946336,0.364712514817651,0.4084616664967503,0.364712514817651,0.4084616664967503,0.364712514817651,0.4084616664967503
0.82,0.82,0.82,0.0825688073394493,0.55,0.55,0.55,0.0999999999999999,0.5655131000441416,0.5853435434416733,0.5655131000441416,0.5853435434416733,0.5655131000441416,0.5853435434416733,0.5655131000441416,0.5853435434416733,0.5655131000441416,0.5853435434416733,0.5655131000441416,0.5853435434416733,0.5655131000441416,0.5853435434416733,0.5655131000441416,0.5853435434416733,0.5655131000441416,0.5853435434416733,0.05421032638016822,0.08137820301427355,0.05421032638016822,0.08137820301427355,0.05421032638016822,0.08137820301427355
0.64,0.64,0.64,0.1408114558472555,0.71,0.71,0.71,0.296116504854369,0.5502818222496534,0.5255145257504898,0.5502818222496534,0.5255145257504898,0.5502818222496534,0.5255145257504898,0.5502818222496534,0.5255145257504898,0.5502818222496534,0.5255145257504898,0.5502818222496534,0.5255145257504898,0.5502818222496534,0.5255145257504898,0.5502818222496534,0.5255145257504898,0.5502818222496534,0.5255145257504898,0.13263851833322604,0.09331294915212206,0.13263851833322604,0.09331294915212206,0.13263851833322604,0.09331294915212206
0.66,0.66,0.66,0.1521197007481295,0.78,0.78,0.78,0.4186046511627908,0.627652362844025,0.6714999105202856,0.627652362844025,0.6714999105202856,0.627652362844025,0.6714999105202856,0.627652362844025,0.6714999105202856,0.627652362844025,0.6714999105202856,0.627652362844025,0.6714999105202856,0.627652362844025,0.6714999105202856,0.627652362844025,0.6714999105202856,0.627652362844025,0.6714999105202856,0.15563527634841234,0.17515860711232484,0.15563527634841234,0.17515860711232484,0.15563527634841234,0.17515860711232484
0.64,0.64,0.64,0.1408114558472555,0.86,0.86,0.86,0.4712990936555891,0.6772962879072206,0.7738935454111632,0.6772962879072206,0.7738935454111632,0.6772962879072206,0.7738935454111632,0.6772962879072206,0.7738935454111632,0.6772962879072206,0.7738935454111632,0.6772962879072206,0.7738935454111632,0.6772962879072206,0.7738935454111632,0.6772962879072206,0.7738935454111632,0.6772962879072206,0.7738935454111632,0.17861094244047693,0.32510501354789356,0.17861094244047693,0.32510501354789356,0.17861094244047693,0.32510501354789356
0.71,0.71,0.71,0.0869017632241813,0.84,0.84,0.84,0.2857142857142857,0.6945349466355892,0.7576427380606935,0.6945349466355892,0.7576427380606935,0.6945349466355892,0.7576427380606935,0.6945349466355892,0.7576427380606935,0.6945349466355892,0.7576427380606935,0.6945349466355892,0.7576427380606935,0.6945349466355892,0.7576427380606935,0.6945349466355892,0.7576427380606935,0.6945349466355892,0.7576427380606935,0.1355946377312327,0.2158622556654051,0.1355946377312327,0.2158622556654051,0.1355946377312327,0.2158622556654051
0.61,0.61,0.61,0.0298507462686568,0.86,0.86,0.86,0.262381454162276,0.6725295302606007,0.7062861907642711,0.6725295302606007,0.7062861907642711,0.6725295302606007,0.7062861907642711,0.6725295302606007,0.7062861907642711,0.6725295302606007,0.7062861907642711,0.6725295302606007,0.7062861907642711,0.6725295302606007,0.7062861907642711,0.6725295302606007,0.7062861907642711,0.6725295302606007,0.7062861907642711,0.06780612620286788,0.14914799037850462,0.06780612620286788,0.14914799037850462,0.06780612620286788,0.14914799037850462
0.59,0.59,0.59,0.0275142314990511,0.79,0.79,0.79,0.2605633802816901,0.646605468266591,0.6864324922403103,0.646605468266591,0.6864324922403103,0.646605468266591,0.6864324922403103,0.646605468266591,0.6864324922403103,0.646605468266591,0.6864324922403103,0.646605468266591,0.6864324922403103,0.646605468266591,0.6864324922403103,0.646605468266591,0.6864324922403103,0.646605468266591,0.6864324922403103,0.07688209401354497,0.23696943952803015,0.07688209401354497,0.23696943952803015,0.07688209401354497,0.23696943952803015
0.61,0.61,0.61,0.0298507462686568,0.72,0.72,0.72,0.2677824267782426,0.6757921063210215,0.6935586083426504,0.6757921063210215,0.6935586083426504,0.6757921063210215,0.6935586083426504,0.6757921063210215,0.6935586083426504,0.6757921063210215,0.6935586083426504,0.6757921063210215,0.6935586083426504,0.6757921063210215,0.6935586083426504,0.6757921063210215,0.6935586083426504,0.6757921063210215,0.6935586083426504,0.02562204244526981,0.1674754024207436,0.02562204244526981,0.1674754024207436,0.02562204244526981,0.1674754024207436
0.69,0.69,0.69,0.0,0.7,0.7,0.7,0.2679355783308932,0.5941449491636043,0.582710700888036,0.5941449491636043,0.582710700888036,0.5941449491636043,0.582710700888036,0.5941449491636043,0.582710700888036,0.5941449491636043,0.582710700888036,0.5941449491636043,0.582710700888036,0.5941449491636043,0.582710700888036,0.5941449491636043,0.582710700888036,0.5941449491636043,0.582710700888036,-0.00531369751851718,0.14995767964559026,-0.00531369751851718,0.14995767964559026,-0.00531369751851718,0.14995767964559026
0.73,0.73,0.73,0.0,0.77,0.77,0.77,0.3473325766174802,0.5768144639372714,0.5521600295202456,0.5768144639372714,0.5521600295202456,0.5768144639372714,0.5521600295202456,0.5768144639372714,0.5521600295202456,0.5768144639372714,0.5521600295202456,0.5768144639372714,0.5521600295202456,0.5768144639372714,0.5521600295202456,0.5768144639372714,0.5521600295202456,0.5768144639372714,0.5521600295202456,-0.00531369751851718,0.1231034105749628,-0.00531369751851718,0.1231034105749628,-0.00531369751851718,0.1231034105749628
0.73,0.73,0.73,0.0,0.78,0.78,0.78,0.3112085159674389,0.6881499355204641,0.6043707794494642,0.6881499355204641,0.6043707794494642,0.6881499355204641,0.6043707794494642,0.6881499355204641,0.6043707794494642,0.6881499355204641,0.6043707794494642,0.6881499355204641,0.6043707794494642,0.6881499355204641,0.6043707794494642,0.6881499355204641,0.6043707794494642,0.6881499355204641,0.6043707794494642,3.994608814713786e-05,0.06494586208131577,3.994608814713786e-05,0.06494586208131577,3.994608814713786e-05,0.06494586208131577
0.59,0.59,0.59,0.0,0.81,0.81,0.81,0.2448330683624799,0.6169425348803278,0.511079747696034,0.6169425348803278,0.511079747696034,0.6169425348803278,0.511079747696034,0.6169425348803278,0.511079747696034,0.6169425348803278,0.511079747696034,0.6169425348803278,0.511079747696034,0.6169425348803278,0.511079747696034,0.6169425348803278,0.511079747696034,0.6169425348803278,0.511079747696034,3.994608814713786e-05,0.04044007067778758,3.994608814713786e-05,0.04044007067778758,3.994608814713786e-05,0.04044007067778758
0.33,0.33,0.33,0.0,0.71,0.71,0.71,0.1233373639661425,0.6684081915041837,0.46831570028520614,0.6684081915041837,0.46831570028520614,0.6684081915041837,0.46831570028520614,0.6684081915041837,0.46831570028520614,0.6684081915041837,0.46831570028520614,0.6684081915041837,0.46831570028520614,0.6684081915041837,0.46831570028520614,0.6684081915041837,0.46831570028520614,0.6684081915041837,0.46831570028520614,3.994608814713786e-05,0.009843184400981801,3.994608814713786e-05,0.009843184400981801,3.994608814713786e-05,0.009843184400981801
