precision,f1-score,recall,kappa,last_precision,last_f1-score,last_recall,last_kappa,precision_pred_0_with_drift,precision_pred_0_without_drift,precision_pred_1_with_drift,precision_pred_1_without_drift,precision_pred_2_with_drift,precision_pred_2_without_drift,f1-score_pred_0_with_drift,f1-score_pred_0_without_drift,f1-score_pred_1_with_drift,f1-score_pred_1_without_drift,f1-score_pred_2_with_drift,f1-score_pred_2_without_drift,recall_pred_0_with_drift,recall_pred_0_without_drift,recall_pred_1_with_drift,recall_pred_1_without_drift,recall_pred_2_with_drift,recall_pred_2_without_drift,kappa_pred_0_with_drift,kappa_pred_0_without_drift,kappa_pred_1_with_drift,kappa_pred_1_without_drift,kappa_pred_2_with_drift,kappa_pred_2_without_drift
0.75,0.75,0.75,0.4719611363396345,0.5,0.5,0.5,0.1184767277856134,0.7188987284111997,0.7172623443804073,0.7165438591580239,0.7115402672264858,0.7169217120362468,0.6896368818918952,0.7128209732375186,0.6994197917991658,0.7177173705472655,0.707739159179181,0.7261079822258316,0.7070749677817517,0.7160804512961078,0.6954290535457316,0.7207623988814089,0.7064368246943696,0.7249607249399649,0.6970734106059296,0.40026012102355135,0.3105683523138182,0.4117794247310881,0.32032138524414155,0.41716355530515914,0.3361881965690698
0.805,0.805,0.805,0.5495495495495495,0.44,0.44,0.44,0.10828025477707,0.7093329226344834,0.6936454177340798,0.7138015502987791,0.6821339340114211,0.7145716735358889,0.6609401715399223,0.7197224086863462,0.6644623094167563,0.7198681635906586,0.6712487614576361,0.7202285680213245,0.6714994425275241,0.7128064061775452,0.6568491673316791,0.7152188940128809,0.678728806894785,0.718712375324617,0.6669421156712555,0.43101312732776614,0.2658997282911263,0.42702609088141763,0.281846404855581,0.4286277170575865,0.3014254311113202
0.795,0.795,0.795,0.5330296127562644,0.5,0.5,0.5,0.1741679742340408,0.716416706809718,0.6897389077488267,0.7156866544686332,0.6871120493707543,0.7171343850232049,0.6542912645321094,0.7175303260813998,0.6601601763630149,0.7172529540216821,0.6730942505181567,0.7112833841908013,0.6735935453759166,0.7134826006267547,0.6514444244265559,0.7138234211943303,0.6746369442573434,0.7182063927090281,0.6626629211821732,0.39680163768932125,0.273564599461538,0.4028070233047297,0.28236347504660686,0.3840971442417673,0.2991526285183204
0.74,0.74,0.74,0.3716012084592145,0.59,0.59,0.59,0.2724691686629403,0.633202096222316,0.6879300749843763,0.6373025402250939,0.6865345589146389,0.6353286021168889,0.6674087981932485,0.6351419332956326,0.6716083796637924,0.6418608127529509,0.6759577021829112,0.6375942576852832,0.6740686094140155,0.6325321798941427,0.6593845883968776,0.6368839690803566,0.6715055378827722,0.6399853264144172,0.6721804403297884,0.2859343709729609,0.2945270253807075,0.2883675707635356,0.2926731130387166,0.2724147287774404,0.2999826684665157
0.69,0.69,0.69,0.3195785776997366,0.645,0.645,0.645,0.3279060961756909,0.6179487001435073,0.6864909457302428,0.6151692931182122,0.6877478206610729,0.6185585513755478,0.6545573813921336,0.6150114747049442,0.655395694451212,0.6196547392518779,0.6715763218285768,0.6130887755701528,0.6731436147884823,0.612591626301264,0.6512613365163467,0.6165536106848651,0.673297155592374,0.6178418125127674,0.6591990386717123,0.2679095636534388,0.2725984491697555,0.2712492632181763,0.279250893527387,0.27725459370699274,0.29824283338949353
0.73,0.73,0.73,0.3088442339690259,0.72,0.72,0.72,0.4080338266384777,0.6459159324993705,0.669361588163925,0.6581069715261382,0.6680097378040891,0.6597474606850561,0.6471991565461651,0.6488035140903929,0.6475820936376643,0.6594074935531364,0.6600053612433405,0.6563744077464295,0.6548315134973623,0.6498456832841846,0.6501669120289794,0.6601545167500948,0.6628439045641221,0.6629995603735092,0.6543599847735798,0.2955060744235885,0.29448002686306773,0.3037066048230617,0.29132479654639054,0.30657866507083514,0.2974438069397607
0.63,0.63,0.63,0.1748438893844782,0.77,0.77,0.77,0.4843049327354261,0.6396398767625946,0.6995103394517128,0.6466952755334305,0.6939183232438154,0.6378828018018345,0.6591745981641693,0.6448228459851876,0.6727460765502331,0.6509137351348253,0.6779540578770853,0.6418673685200972,0.6690239382900754,0.6422816030013577,0.6608990319296222,0.6443867317058362,0.6825582150480691,0.6387791009882821,0.6749308003743706,0.2737384327024381,0.3342300497364185,0.2744362661620108,0.3427480925749988,0.27210144056851515,0.3570330608508858
0.625,0.625,0.625,0.25,0.765,0.765,0.765,0.4719101123595506,0.6709139271487129,0.6486182430444082,0.6745030172094694,0.6568842775021437,0.6708178478111546,0.6359683722509519,0.6758236440860185,0.6451129777833701,0.6795401451012326,0.6478374554865972,0.6767497138151676,0.6427781452470391,0.6745621296849764,0.6289169187914,0.673113619924783,0.6472745441280959,0.6781240240236519,0.6427811612095182,0.26364687661420655,0.2509132631330144,0.2826688144031113,0.25879997631214763,0.27570553715014773,0.2766894880832846
0.615,0.615,0.615,0.2947426268547353,0.745,0.745,0.745,0.4603174603174603,0.7224476011947275,0.7410258451880718,0.7320197434013865,0.7358219347438372,0.7395660197879064,0.716524336752363,0.7306467521129931,0.7340006269927757,0.7426993667342767,0.7368375917533005,0.7332111605490089,0.7259554946811627,0.7298571067131006,0.7184049951843328,0.7375756669090492,0.7388056066568296,0.7338939523317617,0.7193076589160554,0.4317545504879241,0.43896015992369986,0.45108218700701,0.44394955570042144,0.4400643576599866,0.4595862076290181
0.675,0.675,0.675,0.4019138755980861,0.735,0.735,0.735,0.3973163520582214,0.8253153058458714,0.7939536422098424,0.8324484428681794,0.7892331485873958,0.8353492293758169,0.7882212141337342,0.8254411002223871,0.79343788220235,0.8315969487532945,0.7868211917982298,0.8310478383822013,0.7919846966036516,0.8316324829993499,0.7810413434147268,0.8320665270016713,0.7892782810628495,0.8371270320078132,0.7878997456437026,0.6742271777174343,0.5482999341330874,0.677064295765599,0.5795269282816214,0.6762688720909442,0.592105365938254
0.73,0.73,0.73,0.4764905477460009,0.725,0.725,0.725,0.3529411764705882,0.8245448565212358,0.7951673779849715,0.8283853548827045,0.788259528726114,0.8321258590888928,0.7843532141227566,0.8242851323976927,0.796056958292243,0.8268483882555122,0.7875982472999109,0.8264799068689264,0.7901155021669239,0.827419192672159,0.7827881081966102,0.8275412477042658,0.7889482367485113,0.8374261391307953,0.7915666963937633,0.6599334110997861,0.5500596107611315,0.6601956087394624,0.5821513402701296,0.6576525721479858,0.5880452120537084
0.775,0.775,0.775,0.5449029126213591,0.68,0.68,0.68,0.3149951835598844,0.8062636652501264,0.824585279965604,0.8127004436362733,0.8343873872261972,0.8111809206973499,0.8499059107305854,0.8059760842423515,0.8577596317760324,0.8120541236351786,0.8381792262384605,0.8106528194148871,0.8380678985135697,0.8139461633318206,0.8350230418485018,0.811134601764652,0.8325755429261168,0.8080775756634027,0.8485319750437578,0.6594637016764233,0.6539348972823625,0.6524329358474575,0.6572918880975419,0.6651235351965012,0.6384808701594635
0.81,0.81,0.81,0.6028428093645486,0.61,0.61,0.61,0.2474674384949349,0.8034022257318382,0.8125093351500293,0.8042157919454682,0.822754629763889,0.8131818521666315,0.8139061968965152,0.8123906803041898,0.8349065782178148,0.8078900328335605,0.8244373089599957,0.8082883975453828,0.8271846081241331,0.8090922610355124,0.8102238740933456,0.8026938718522679,0.8158292430292439,0.8101823226979947,0.8389668086129127,0.6481303202567419,0.6619312481466173,0.6312900651963962,0.6747217033915285,0.633508195477856,0.6630393204099864
0.805,0.805,0.805,0.613937834092259,0.685,0.685,0.685,0.3811394891944991,0.8335041238354558,0.8523720751303658,0.8336690833522681,0.8665534743682072,0.8413179812305667,0.8733959703122064,0.8438900977701331,0.8806875585859401,0.8301452299375641,0.8691020397258291,0.8423279245961697,0.868881004675424,0.8379626042354663,0.8687221300969611,0.8296224295044414,0.8635621230852634,0.8445243676966263,0.8765195859215452,0.7065776649199011,0.7011184436877851,0.7029817807112062,0.7168921831599123,0.7037527991237201,0.6996478983475862
0.79,0.79,0.79,0.5925494761350407,0.75,0.75,0.75,0.4889615699100572,0.8282741069006809,0.8684729336931725,0.8269560130211312,0.887160885364624,0.8357391962989438,0.8944993579799904,0.8316680748044766,0.8943739877370587,0.825350871538175,0.8878690091769823,0.8346611288191884,0.8934444062438753,0.8324329243273408,0.9008114419302742,0.8258465405204658,0.8823935731611824,0.8344546562525335,0.8980518721932857,0.7024598118174196,0.7577636691381623,0.6970448703705493,0.763006621947213,0.7118111215334162,0.7338893421926735
0.745,0.745,0.745,0.4927392082753133,0.71,0.71,0.71,0.3723622984525484,0.8068030542102542,0.8526650575158164,0.8030144321703743,0.8657331150717906,0.8186819518252768,0.8800701018222281,0.8128500113259605,0.8855563003190495,0.8041743292969333,0.8678208210241971,0.8096367553521613,0.8735925698038876,0.8055153461095466,0.8772802907188706,0.8015916589236999,0.8614237448293149,0.8128047051696239,0.884231422698121,0.6947965697465552,0.7695375240967651,0.6914613533151115,0.7534996314552741,0.7022845526439836,0.7349697635010777
0.685,0.685,0.685,0.3186242699545749,0.72,0.72,0.72,0.4004282655246253,0.7955744199755748,0.79818978587003,0.7950825742465321,0.8108217128874134,0.8076377727496976,0.8231987114002502,0.8033849505926617,0.827329071291265,0.8002625855051472,0.8179901355339027,0.8065459727779491,0.8183117102469735,0.7984925886179017,0.8225873385655647,0.7956213622642675,0.8086765582114176,0.8049760264520383,0.8357405244762529,0.6474316566297668,0.6428555165262388,0.6644244562211263,0.6516692174026998,0.6676896848539514,0.6175169616591814
0.63,0.63,0.63,0.1545755740888837,0.75,0.75,0.75,0.4719611363396345,0.7463178230084755,0.8226207533229817,0.7458997567994711,0.8412973919052139,0.7587225819551097,0.8557890686506864,0.7658392271196746,0.8576432529282165,0.7540258364348461,0.8474472476454379,0.7442946846135043,0.8439671630359105,0.753284319761655,0.8529415025613556,0.7457199564019091,0.841566167859975,0.7586143005652255,0.8583840452401049,0.5247308229503327,0.7083631344086437,0.5190540350229156,0.7112222122783171,0.531326952835951,0.6782588828115371
0.64,0.64,0.64,0.1652173913043478,0.805,0.805,0.805,0.5495495495495495,0.7138142557284031,0.7510768396228975,0.7099628155473016,0.7666432714846878,0.7144778731252462,0.7802800776999493,0.7307697120554073,0.7887328595594735,0.7205895556120018,0.7792446070296409,0.7220637715994506,0.7785152820156486,0.7243049531574969,0.7968017400575094,0.7208629350944651,0.7760640545561454,0.7219467924702458,0.7865173129720856,0.41884453156670076,0.532024335106926,0.4190230125808138,0.5229402965266938,0.4218954712214126,0.5101246978927283
0.665,0.665,0.665,0.2671187923867861,0.795,0.795,0.795,0.5330296127562644,0.6712921810498398,0.7426665460672304,0.6747270310199965,0.7462208836240293,0.6731118809900951,0.7503572671363934,0.6753221414860753,0.7446051984080341,0.6827952074030648,0.7520508371539452,0.6880133154169124,0.744012378152122,0.6747747465132004,0.7446425444934673,0.6790490267442236,0.7394518339998833,0.6795169732407819,0.7356914255140056,0.28891642384574695,0.42085155029014326,0.30677933118303435,0.4039158190832688,0.29908754915046365,0.39943888048021897
0.685,0.685,0.685,0.3738819320214669,0.74,0.74,0.74,0.3716012084592145,0.6835649245923939,0.6916987272810072,0.6785032525669031,0.6867903384061775,0.6821090127027596,0.6787623950785142,0.6837834740437749,0.6803491141396614,0.6794568744728978,0.6941833355085982,0.6894223781466197,0.6886544728992269,0.6805653057016798,0.6946420106258099,0.6792503158567282,0.6957524028273335,0.6788172406063201,0.6844608161932417,0.30102713025722927,0.3865451842213449,0.31714181845421313,0.3746628411372236,0.3020279679608027,0.3825055397879376
0.65,0.65,0.65,0.3364299933643,0.69,0.69,0.69,0.3195785776997366,0.6895848097346658,0.7242352198981766,0.6927863147730764,0.7157436448834411,0.6886478015403283,0.7314278677572796,0.6916101413875579,0.7213484264447224,0.6959271066507248,0.7280336955728768,0.6982756847049153,0.7157172549293297,0.6938996430845853,0.729328774701678,0.6964973182425108,0.7322833483259913,0.6930947133662859,0.7188556607592534,0.3238373949203519,0.42675659987613196,0.3269831171367495,0.41730868448304737,0.31650512884914966,0.43023086291404533
0.725,0.725,0.725,0.4769874476987448,0.73,0.73,0.73,0.3088442339690259,0.7856788086640691,0.7325730926665867,0.7880428168853278,0.7223139909036675,0.7843737622011778,0.733254421837286,0.7838440611466172,0.728437072012258,0.7903232432758663,0.7329196820335795,0.7854508153741192,0.7221406103486331,0.7904978686965631,0.723744075614663,0.7945287548460495,0.7325022319812616,0.7859846767190307,0.7287576360049387,0.535480039397323,0.45926552637985213,0.5502361334666704,0.4590239971100506,0.5490691148863401,0.45878367271755216
0.765,0.765,0.765,0.5522103658536586,0.63,0.63,0.63,0.1748438893844782,0.8023047336977901,0.7352239662526967,0.8097331991784738,0.7258049474855199,0.8090939424182128,0.7469520176307739,0.814789750876296,0.7434998289073916,0.8121286960928806,0.7409557453530835,0.8015611678526319,0.736879309250944,0.8115406391860068,0.7372049770029517,0.8169888491965402,0.7447186046757737,0.8006936322810154,0.7351596128210021,0.6454369990560883,0.5401249000323477,0.6396770690440957,0.5542243123655943,0.6457237565496676,0.5292089349864839
0.81,0.81,0.81,0.6326727887868535,0.625,0.625,0.625,0.25,0.7686441063956024,0.7298372875483428,0.7788237277310308,0.7302828336866856,0.7788889102525474,0.7310304947012134,0.7764401615977417,0.7291724601780052,0.7727176945285182,0.7378841911520766,0.7793149299794124,0.7314877286304821,0.7692351344957294,0.7311100791537334,0.7780227810741324,0.7338614443106874,0.788100803317324,0.7332221040306118,0.648687225537613,0.5034810387280505,0.6249047242428442,0.5172715751230846,0.6229630043719274,0.5049275620747339
0.84,0.84,0.84,0.6875,0.615,0.615,0.615,0.2947426268547353,0.8624150930908981,0.7880447901761657,0.8710588406304823,0.7890210999946559,0.8726998570001627,0.7844852066252891,0.8639267614796591,0.7901312811538965,0.8671713961772719,0.7980604265444459,0.8683183318488371,0.7949352986245903,0.8661254815942347,0.7775783282753459,0.8673831709265482,0.7946703328459103,0.868765698782555,0.8021176813773008,0.7170059848732074,0.621394074075266,0.7104525873302573,0.6400410835319608,0.7034486227663198,0.6315565170011371
0.87,0.87,0.87,0.7440944881889764,0.675,0.675,0.675,0.4019138755980861,0.8181562478701537,0.7657439595997407,0.8222068586415363,0.776294215042709,0.8223511281388696,0.7654055052271891,0.8195867090644233,0.7740329535346654,0.8147162540752184,0.774541407458506,0.8193467757652335,0.7719160236724832,0.8156666807032974,0.7587258350798531,0.8166269442963311,0.7720982464437259,0.8223545717804535,0.7818350524154952,0.7032900783838405,0.6213041968527456,0.7144839087265876,0.616874318802107,0.7069583498314327,0.6059641455898935
0.895,0.895,0.895,0.7916666666666666,0.73,0.73,0.73,0.4764905477460009,0.8140541146249898,0.7259611430119588,0.8180704385408724,0.7299885580815821,0.8179260842647966,0.7210547127857867,0.8141115771720439,0.7372747095562608,0.8167533494109807,0.7337610493436074,0.8141390186449273,0.7305179640712055,0.8146731954403283,0.718324720425985,0.8150334323456332,0.7224817333122217,0.8171474373436596,0.7417159961911218,0.6618774475751201,0.5341666079584423,0.6594322424469361,0.5422232090759457,0.6640790873112057,0.5372564073285101
0.895,0.895,0.895,0.792038027332145,0.775,0.775,0.775,0.5449029126213591,0.8482847342343249,0.7676406733454634,0.8442422112260433,0.7832255112912184,0.8533800755599437,0.7692509681695002,0.8491321254822453,0.7746909146676596,0.8373398720361463,0.7813525541166789,0.8546688474908813,0.7780736802379675,0.8465487394257094,0.7535707566067068,0.8365594015160818,0.7801758633149849,0.8603044267254061,0.7824262134261731,0.7025027281053475,0.6212775459442247,0.7108643015366173,0.6265835046989758,0.7105688181732166,0.6189257494645003
0.91,0.91,0.91,0.8173701298701299,0.81,0.81,0.81,0.6028428093645486,0.798465654860789,0.740896825147545,0.7986490638951819,0.7529256808286983,0.7935593902990227,0.7517362946744778,0.8007385494125933,0.7425768282929622,0.7909525801164456,0.7633715502845962,0.7882693566192036,0.7616421370364398,0.7989963290927868,0.7423661331424822,0.7952711579524763,0.7544849160246662,0.7922591389099467,0.7484732568194314,0.6414796861341723,0.5664541906990701,0.631293292818276,0.5617426510952535,0.6399886982707876,0.5554633873842911
0.92,0.92,0.92,0.8383021728145528,0.805,0.805,0.805,0.613937834092259,0.8159656416178582,0.7804789165482013,0.8107668185500184,0.790135690447709,0.8067324184964737,0.7755901274653676,0.8129145738002158,0.7725709202075349,0.804436040585997,0.7942582759299368,0.8050383058665674,0.7978310375734258,0.8168229263240803,0.765674526462945,0.8042231319278825,0.7939611519092276,0.8100471046801029,0.7771325345624821,0.6129462263896283,0.5999280412155965,0.6278050347407083,0.6162223645398494,0.6233641306829434,0.5937849544539487
0.92,0.92,0.92,0.84,0.79,0.79,0.79,0.5925494761350407,0.8275169427156561,0.7420495665499519,0.8234293768593484,0.7519893505005796,0.8235360832494115,0.7439473221541147,0.8281789525111555,0.7340625750982455,0.8192256442667211,0.7495892764740899,0.8189982522670348,0.7507027301866663,0.8282131531860237,0.7374552355691751,0.8220519091391015,0.743454419314019,0.8257772105775052,0.7432749110774061,0.6993532806173139,0.5127110808648362,0.7023129842627223,0.5170497893195091,0.697446944967461,0.5122184249989158
0.925,0.925,0.925,0.8443337484433375,0.745,0.745,0.745,0.4927392082753133,0.8569704531832464,0.7585414974620588,0.8561369817265093,0.7661226670637173,0.8594034769135287,0.7635946928967536,0.8577253591362537,0.764408661893884,0.8464169256285061,0.7737498961502005,0.8546505501459728,0.7705288979174785,0.858513023446673,0.7650829736920991,0.8515075166555978,0.7751667762866794,0.8643626265414674,0.7680633059513959,0.7313417931085612,0.5805185599456342,0.7222244539016709,0.5649090221800377,0.7173772926820835,0.5568846000905898
